id,name,index,type,gears,drive_types,torque,brand_id,concern_id
45bac76f-8bc6-405b-a5b9-ecdf2b042add,AT8,,2,4,{1},,8e87916f-3123-462b-bf36-ebdddd1ae8c0,
f93642db-d7c7-40ff-9055-d501c24a9474,4HP14,,2,4,{1},,8e87916f-3123-462b-bf36-ebdddd1ae8c0,
b34af509-a3b6-445d-abe9-9d2e837713a3,4HP18,,2,4,"{1,2,3}",,8e87916f-3123-462b-bf36-ebdddd1ae8c0,
2f4e63fa-7cba-4e62-aec2-99775aca804e,4HP20,,2,4,{1},,8e87916f-3123-462b-bf36-ebdddd1ae8c0,
ddff9c7a-029d-43c3-bf43-93b60296ea9f,4HP22,,2,4,"{2,3}",,8e87916f-3123-462b-bf36-ebdddd1ae8c0,
0aabadf9-5c4c-4ab0-a753-0f8686ad04a8,AT6,,2,6,{1},,8e87916f-3123-462b-bf36-ebdddd1ae8c0,
9e625ba9-8dcc-4cca-8ffc-367be852ae4d,AM6,,2,6,"{1,3}",,8e87916f-3123-462b-bf36-ebdddd1ae8c0,
f4528a37-9aee-4f13-9788-b07fe579b4b0,ATN8,,2,8,{1},,8e87916f-3123-462b-bf36-ebdddd1ae8c0,
c6b35a2e-6093-4618-b02d-6b54cf46ba94,AMN8,,2,8,{1},,8e87916f-3123-462b-bf36-ebdddd1ae8c0,
61d98715-2f95-4ef2-9c9f-638f61341722,ETG5,,3,5,{1},,8e87916f-3123-462b-bf36-ebdddd1ae8c0,
f1984870-19bd-4da2-a8f2-22290344ffd3,2-Tronic,,3,5,{1},,8e87916f-3123-462b-bf36-ebdddd1ae8c0,
6e151faf-1f41-41ae-baf6-016b7a282552,SensoDrive,,3,5,{1},,8e87916f-3123-462b-bf36-ebdddd1ae8c0,
f4d33114-aadf-46ec-9306-859711f96bf7,DCS6,,3,6,"{1,3}",,8e87916f-3123-462b-bf36-ebdddd1ae8c0,
24852284-de87-4016-aad3-de81ba4be67e,EGS6,,3,6,{1},,8e87916f-3123-462b-bf36-ebdddd1ae8c0,
40a6208a-473d-4876-b803-c1eebf4edee8,ETG6,,3,6,{1},,8e87916f-3123-462b-bf36-ebdddd1ae8c0,
7d76e043-9955-4871-bd97-34499835d2c5,FA830,,2,8,"{1,3}",,6358cf4b-e6eb-427d-889b-3d92655885a9,
854c931e-d8ca-48ad-819d-a09640166f0a,FA840,,2,8,"{1,3}",,6358cf4b-e6eb-427d-889b-3d92655885a9,
692a6624-5370-4c36-98a5-2fefd13fa737,45RFE,,2,4,"{2,3}",,5b779cef-19b7-4f96-b944-4fa2c0accc4c,
68969c1e-edda-492b-a364-7a4fd55e2dfe,545RFE,,2,5,"{2,3}",,5b779cef-19b7-4f96-b944-4fa2c0accc4c,
89053d8a-1905-4c37-921e-033833e605ab,65RFE,,2,6,"{2,3}",,5b779cef-19b7-4f96-b944-4fa2c0accc4c,
716a20b7-f54e-4eba-866f-fb156f338f01,68RFE,,2,6,"{2,3}",,5b779cef-19b7-4f96-b944-4fa2c0accc4c,
a25dea45-6666-401c-9c5e-1874b1d2b087,31TH,,2,3,{1},,5b779cef-19b7-4f96-b944-4fa2c0accc4c,
916bee94-a4a7-4e72-aff6-b60cfdb0ae99,32RH,,2,3,"{2,3}",,5b779cef-19b7-4f96-b944-4fa2c0accc4c,
8f6ee1c5-0090-411c-bb17-79b66cef4fef,42RH,,2,4,"{2,3}",,5b779cef-19b7-4f96-b944-4fa2c0accc4c,
7a6b10fc-07aa-4fab-b890-b2b94de56284,42RE,,2,4,"{2,3}",,5b779cef-19b7-4f96-b944-4fa2c0accc4c,
2ca5771d-9e76-4949-aed1-b80a7cda1e4c,44RE,,2,4,"{2,3}",,5b779cef-19b7-4f96-b944-4fa2c0accc4c,
ae743f91-e3b2-41e5-9091-7631f7000f3d,46RE,,2,4,"{2,3}",,5b779cef-19b7-4f96-b944-4fa2c0accc4c,
9f5a65c4-a49c-4ecc-912b-80596f603144,46RH,,2,4,"{2,3}",,5b779cef-19b7-4f96-b944-4fa2c0accc4c,
05c1dec5-4bcb-492e-b3bb-9d4e3fe5eb48,47RH,,2,4,"{2,3}",,5b779cef-19b7-4f96-b944-4fa2c0accc4c,
97ac32e6-62ab-49f3-9a5d-6d17275be5c1,48RE,,2,4,"{2,3}",,5b779cef-19b7-4f96-b944-4fa2c0accc4c,
2096d32b-cc92-447d-9e9f-cfd1edfa7fc6,40TE,,2,4,{1},,5b779cef-19b7-4f96-b944-4fa2c0accc4c,
0713e888-9276-45ef-bf86-d9e47f49a81e,40TES,,2,4,{1},,5b779cef-19b7-4f96-b944-4fa2c0accc4c,
1bf0a624-321f-47d8-ae05-425454d8386c,41AE,,2,4,{3},,5b779cef-19b7-4f96-b944-4fa2c0accc4c,
a8a2b415-34e9-4945-a447-7ea58566366f,41TE,,2,4,{1},,5b779cef-19b7-4f96-b944-4fa2c0accc4c,
8e457b9e-2550-44c7-9357-ea1821f91cf2,41TES,,2,4,{1},,5b779cef-19b7-4f96-b944-4fa2c0accc4c,
753e6b5d-4e35-4aef-97b2-4fe2e7b52616,42LE,,2,4,{1},,5b779cef-19b7-4f96-b944-4fa2c0accc4c,
429f42a8-a46e-4a16-9866-671736412208,42RLE,,2,4,"{2,3}",,5b779cef-19b7-4f96-b944-4fa2c0accc4c,
bd33dea7-d8e0-4052-8b38-89421de9fba1,62TE,,2,6,{1},,5b779cef-19b7-4f96-b944-4fa2c0accc4c,
5f6019e4-1b28-4105-8cc9-6aac98c5528f,A3-B1,,2,3,"{1,2,3}",,5a4a5dd5-e6f0-4878-9780-ebc4f19d4bfc,
376ea753-f3b7-4645-8f6c-52fa96614d70,A3L-B1,,2,3,"{1,3}",,5a4a5dd5-e6f0-4878-9780-ebc4f19d4bfc,
9b36923f-308b-4869-ba36-4da7f4e6aab5,A3S-D1,,2,3,"{2,3}",,5a4a5dd5-e6f0-4878-9780-ebc4f19d4bfc,
e2805939-dcdd-487f-b1dc-f8ba4c06379e,A4-B1,,2,4,{1},,5a4a5dd5-e6f0-4878-9780-ebc4f19d4bfc,
b472e080-6216-482d-8172-ed1d0adb07eb,A4L-B1,,2,4,"{1,3}",,5a4a5dd5-e6f0-4878-9780-ebc4f19d4bfc,
bbfb0cbf-fe6d-4529-9249-abbebdcceb7f,A4B-D1,,2,4,"{1,3}",,5a4a5dd5-e6f0-4878-9780-ebc4f19d4bfc,
a5282524-545a-4158-903f-293ca2326c30,A4J-B1,,2,4,{3},,5a4a5dd5-e6f0-4878-9780-ebc4f19d4bfc,
a9b9c925-ce7f-4e05-836a-09db68c9fce9,A4P-D1,,2,4,"{2,3}",,5a4a5dd5-e6f0-4878-9780-ebc4f19d4bfc,
41c39eb3-c279-4676-afc9-fabac5469b0a,A4Q-D1,,2,4,"{2,3}",,5a4a5dd5-e6f0-4878-9780-ebc4f19d4bfc,
c67975cf-d7cc-4904-a877-07ae74e9e663,PT-08,,4,0,{1},,5a4a5dd5-e6f0-4878-9780-ebc4f19d4bfc,
59808253-520f-4d5b-8383-f6f56bf56497,XA-11LN,,4,0,{1},,5a4a5dd5-e6f0-4878-9780-ebc4f19d4bfc,
d9aa771e-f0e8-4e6c-8455-dda2473371bd,C0B-B1,,4,0,"{1,3}",,5a4a5dd5-e6f0-4878-9780-ebc4f19d4bfc,
1dc24fdc-df40-41ff-a137-e47feb2621ec,FR-CVT,,4,0,"{2,3}",,5a4a5dd5-e6f0-4878-9780-ebc4f19d4bfc,
2de778b1-a7db-4404-9937-d519c98b0478,C0B-B2,,4,0,"{1,3}",,5a4a5dd5-e6f0-4878-9780-ebc4f19d4bfc,
4f8eb711-83bb-4e8d-bfa3-b4482b5c3973,C0C-C2,,4,0,"{1,3}",,5a4a5dd5-e6f0-4878-9780-ebc4f19d4bfc,
ae597574-02c4-4806-88e3-21bffdbd24af,2180,,1,5,{1},,8710e638-ddee-4255-94f0-d86109b057d0,
59c004df-a8b5-4c28-8473-9c57b41eb5d2,2181,,1,5,{1},,8710e638-ddee-4255-94f0-d86109b057d0,
7d9754f7-005f-4224-8e1a-c6001fa51e8a,21807,,1,5,{1},,8710e638-ddee-4255-94f0-d86109b057d0,
8c7dcec4-24d9-4f21-b382-8c7676f40267,21809,,1,5,{1},,8710e638-ddee-4255-94f0-d86109b057d0,
9104ec2d-9751-4562-9bb9-748607780c9c,6MF23F,,1,6,{1},,8710e638-ddee-4255-94f0-d86109b057d0,
55e9a51f-ea78-4459-988c-5181f78582c6,1118,,1,5,{1},,8710e638-ddee-4255-94f0-d86109b057d0,
2dcc98e8-5284-4eae-b6f2-2acf8c4a7d4e,2170,,1,5,{1},,8710e638-ddee-4255-94f0-d86109b057d0,
827f0eef-4287-4c83-b413-174d450b6f96,2190,,1,5,{1},,8710e638-ddee-4255-94f0-d86109b057d0,
99bb7b53-79ea-48e3-9cb6-266cbd6cb38c,2110,,1,5,{1},,8710e638-ddee-4255-94f0-d86109b057d0,
fd314b35-0ef4-42ec-a24c-d86173f4eaea,2111,,1,5,{1},,8710e638-ddee-4255-94f0-d86109b057d0,
be1b701d-87de-4a56-8140-746409601a63,2112,,1,5,{1},,8710e638-ddee-4255-94f0-d86109b057d0,
d8a9ffd6-cab0-44e4-8aed-735e1711f0d0,2109,,1,5,{1},,8710e638-ddee-4255-94f0-d86109b057d0,
a25ebd59-8051-4f9e-a727-59029144e4b4,2113,,1,5,{1},,8710e638-ddee-4255-94f0-d86109b057d0,
8509a684-61de-4fcd-b7c9-a6e5d9bc4b43,2114,,1,5,{1},,8710e638-ddee-4255-94f0-d86109b057d0,
f240c183-752b-496b-87a7-e1883d592936,2115,,1,5,{1},,8710e638-ddee-4255-94f0-d86109b057d0,
92d2964c-f652-4a29-9101-7ebb0b611f1c,2108,,1,4,{1},,8710e638-ddee-4255-94f0-d86109b057d0,
1506aa2e-602b-493f-9271-1e454bdd7979,21083,,1,5,{1},,8710e638-ddee-4255-94f0-d86109b057d0,
40a8448b-d455-41c8-9b3a-fe7666ecb344,2121,,1,4,{1},,8710e638-ddee-4255-94f0-d86109b057d0,
23e59650-230a-4059-9ca0-c1720fca43a9,21213,,1,5,{3},,8710e638-ddee-4255-94f0-d86109b057d0,
f652f50b-9f39-4626-907a-43956e71fafc,21214,,1,5,{3},,8710e638-ddee-4255-94f0-d86109b057d0,
723c9061-4c86-4594-9317-308a706b18d7,2123,,1,5,{3},,8710e638-ddee-4255-94f0-d86109b057d0,
99debdf8-28fd-476e-a593-1926ab1d4a9e,2182,,3,5,{1},,8710e638-ddee-4255-94f0-d86109b057d0,
ac681eba-1c09-4976-a9b1-25b8521d34eb,M11,,2,6,"{1,3}",,1be4ed55-2cf9-419f-a3a8-d9087959b263,
f4ab5610-1618-42ca-9f24-6232ed671fee,M74,,2,4,"{2,3}",,1be4ed55-2cf9-419f-a3a8-d9087959b263,
8528318d-91ba-4ec1-b4aa-4e85f81a7070,M78,,2,4,"{2,3}",,1be4ed55-2cf9-419f-a3a8-d9087959b263,
e3a42b12-a8ff-44cb-a8ad-b25453de2d92,C510,,1,5,{1},,209b6a94-5199-42f0-bc70-dad55aec2707,
d59cf423-e52d-49e4-abb0-a7e50e49c217,C514,,1,5,{1},,209b6a94-5199-42f0-bc70-dad55aec2707,
be33fb30-d560-441a-b18c-a56d09a8dc6c,C530,,1,5,{1},,209b6a94-5199-42f0-bc70-dad55aec2707,
b5615357-52b5-4b3b-a1f9-d3b4ef491820,F23,,1,5,"{1,3}",,209b6a94-5199-42f0-bc70-dad55aec2707,
6b42784f-ac82-4345-b99a-95e8eae36499,F17,,1,5,{1},,209b6a94-5199-42f0-bc70-dad55aec2707,
a937281b-1faa-45a7-b27d-839ecc8eedda,M20,,1,6,{1},,209b6a94-5199-42f0-bc70-dad55aec2707,
bd78bbeb-0bae-4e0e-a40e-077efcaf3ca9,M32,,1,6,"{1,3}",,209b6a94-5199-42f0-bc70-dad55aec2707,
88c80ca4-a2b9-4940-a4f5-fd7a257ecbec,C635,,1,6,"{1,3}",,209b6a94-5199-42f0-bc70-dad55aec2707,
b6bbabcf-a0be-4f9f-800f-cf97be0bf933,Dualogic,,3,5,{1},,209b6a94-5199-42f0-bc70-dad55aec2707,
6183588f-d1e4-4401-bc2e-4ec425bbf31c,Dualogic,,3,6,{1},,209b6a94-5199-42f0-bc70-dad55aec2707,
44cd3774-e18b-46f8-abac-c18b756a4537,C635 DDCT,,3,6,"{1,3}",,209b6a94-5199-42f0-bc70-dad55aec2707,
af097cb9-d87e-41de-9a6a-2e6e888e6d76,C725 DDCT,,3,7,{1},,209b6a94-5199-42f0-bc70-dad55aec2707,
69a31cea-f6d1-4a31-8211-41825840f5cc,AXOD,,2,4,{1},,1f8e2f68-9fa0-4094-9656-369bd379e684,
ec98d3d6-77c4-44b8-833d-ca0c815fcad3,AX4N,,2,4,{1},,1f8e2f68-9fa0-4094-9656-369bd379e684,
af16c85f-0c04-4f58-aecf-851e88ac0200,AX4S,,2,4,{1},,1f8e2f68-9fa0-4094-9656-369bd379e684,
dc2fbb23-07e3-4b09-9d38-e9f750a419e2,CD4E,,2,4,{1},,1f8e2f68-9fa0-4094-9656-369bd379e684,
101fd9ea-adce-44cf-a316-32c87d8f42b0,GF4A-EL,,2,4,{1},,1f8e2f68-9fa0-4094-9656-369bd379e684,
13451325-7197-4fa5-a576-ed2b61854da9,F4A-EL,,2,4,{1},,1f8e2f68-9fa0-4094-9656-369bd379e684,
6f351eb1-b488-4087-a32c-b519fa302fcb,4F27E,,2,4,{1},,1f8e2f68-9fa0-4094-9656-369bd379e684,
e746c821-d4dd-4087-a547-5cb1f9c7d0db,4F44E,,2,4,"{1,3}",,1f8e2f68-9fa0-4094-9656-369bd379e684,
7cb9cefc-4798-42c2-8d55-c0b60a3e2378,4F50N,,2,4,{1},,1f8e2f68-9fa0-4094-9656-369bd379e684,
a3356796-6095-4620-9382-02f356f7b9b1,A4LD,,2,4,"{2,3}",,1f8e2f68-9fa0-4094-9656-369bd379e684,
b33b4c67-e6e7-4bb3-b748-25cd99c4bea8,AODE,,2,4,"{2,3}",,1f8e2f68-9fa0-4094-9656-369bd379e684,
c9504c4f-3e72-492d-9bf4-74bd9bd7b6b4,E4OD,,2,4,"{2,3}",,1f8e2f68-9fa0-4094-9656-369bd379e684,
9f2e8744-b36b-4b66-8d0a-63fe64055b4d,4R44E,,2,4,"{2,3}",,1f8e2f68-9fa0-4094-9656-369bd379e684,
c5c9867d-e1bb-433e-90e0-38d6e4ab2b21,4R55E,,2,4,"{2,3}",,1f8e2f68-9fa0-4094-9656-369bd379e684,
036caf0a-af20-4bc6-8949-ef5f41e6e86a,4R70W,,2,4,"{2,3}",,1f8e2f68-9fa0-4094-9656-369bd379e684,
d7bf4d92-f06c-4c34-8c5e-1e94fe191831,4R75W,,2,4,"{2,3}",,1f8e2f68-9fa0-4094-9656-369bd379e684,
32a4784c-e3e5-45e1-8abd-7101bf9b46d5,4R100,,2,4,"{2,3}",,1f8e2f68-9fa0-4094-9656-369bd379e684,
3c7550d2-1e5e-4d64-b3eb-e4db2b0c5391,5F27E,,2,5,{1},,1f8e2f68-9fa0-4094-9656-369bd379e684,
1c788878-44c5-4239-9f22-57860b54fb52,JF506E,,2,5,"{1,3}",,1f8e2f68-9fa0-4094-9656-369bd379e684,
9c012a9a-654d-4521-88b0-eb8e523178dc,5R44E,,2,5,"{2,3}",,1f8e2f68-9fa0-4094-9656-369bd379e684,
e2d550b6-74c8-450a-839e-bb016f09084b,5R55E,,2,5,"{2,3}",,1f8e2f68-9fa0-4094-9656-369bd379e684,
b0480fa5-6a77-4437-abc3-f5687cd6d1ef,5R110W,,2,5,"{2,3}",,1f8e2f68-9fa0-4094-9656-369bd379e684,
62150ac8-c9d6-41ea-b0b0-364a14bc27e2,6F15,,2,6,{1},,1f8e2f68-9fa0-4094-9656-369bd379e684,
3c4d0a65-aec4-4ec1-a58f-66ba60f0c52d,6F35,,2,6,"{1,3}",,1f8e2f68-9fa0-4094-9656-369bd379e684,
8d36b0f1-be6a-4075-8d38-16ed0380028d,6F50,,2,6,"{1,3}",,1f8e2f68-9fa0-4094-9656-369bd379e684,
87fcde1f-ec7e-4620-b3f9-d46917c3b4ec,6F55,,2,6,"{1,3}",,1f8e2f68-9fa0-4094-9656-369bd379e684,
e9fe83ca-0de0-497a-ad75-2b21289d4ddf,AWF21,,2,6,"{1,3}",,1f8e2f68-9fa0-4094-9656-369bd379e684,
815755b8-f7d2-4c02-956d-84a020ce13d6,6R60,,2,6,"{2,3}",,1f8e2f68-9fa0-4094-9656-369bd379e684,
dfc64d20-0ed5-461a-9f99-0184e5e2af66,6R80,,2,6,"{2,3}",,1f8e2f68-9fa0-4094-9656-369bd379e684,
c3a0c440-eb0c-4d3f-9b08-da461ae608fb,6R75,,2,6,"{2,3}",,1f8e2f68-9fa0-4094-9656-369bd379e684,
236ebb55-162f-4071-b2d0-b7bcd79b8869,6R100,,2,6,"{2,3}",,1f8e2f68-9fa0-4094-9656-369bd379e684,
ea541966-cb23-4f86-ac16-4a468e195bb2,6R140,,2,6,"{2,3}",,1f8e2f68-9fa0-4094-9656-369bd379e684,
00b4bd8d-58d3-43b2-9b6f-cd3cd10e97cd,7F40,,2,7,{1},,1f8e2f68-9fa0-4094-9656-369bd379e684,
c9b14029-d8ea-4773-8450-0928383f327e,8F24,,2,8,{1},,1f8e2f68-9fa0-4094-9656-369bd379e684,
39c72fbb-c5bf-4275-a6ea-2a6731eff8fc,8F35,,2,8,"{1,3}",,1f8e2f68-9fa0-4094-9656-369bd379e684,
0a845c90-520d-45cb-b5eb-254244306ff6,8F40,,2,8,"{1,3}",,1f8e2f68-9fa0-4094-9656-369bd379e684,
4464d907-6600-4aef-93bf-c7172b8c203b,8F57,,2,8,"{1,3}",,1f8e2f68-9fa0-4094-9656-369bd379e684,
8b9be6f1-3002-41c9-a42d-209a7eb51f13,10R60,,2,10,"{2,3}",,1f8e2f68-9fa0-4094-9656-369bd379e684,
bdd333f0-1a4d-4f47-a3b2-2666cfed9abd,10R80,,2,10,"{2,3}",,1f8e2f68-9fa0-4094-9656-369bd379e684,
2c837f3a-3c25-4430-94f0-e46ee51a285e,10R140,,2,10,"{2,3}",,1f8e2f68-9fa0-4094-9656-369bd379e684,
65a90ae8-2f26-4417-bafe-2f89dd922318,Powershift DPS6,,3,6,{1},,1f8e2f68-9fa0-4094-9656-369bd379e684,
23c40111-50cc-4b47-85db-e8c07a6add28,Powershift MPS6,,3,6,"{1,3}",,1f8e2f68-9fa0-4094-9656-369bd379e684,
f92ce664-0cff-4fa0-917b-ab1b2b458f2b,Powershift MPS6i,,3,6,"{1,3}",,1f8e2f68-9fa0-4094-9656-369bd379e684,
4f948df7-06e1-485d-bf4e-812db660f1c3,CFT23,,4,0,{1},,1f8e2f68-9fa0-4094-9656-369bd379e684,
9df64c01-d491-405e-b8f9-7c32d1acfe83,CFT30,,4,0,"{1,3}",,1f8e2f68-9fa0-4094-9656-369bd379e684,
86a74c31-66b0-4e1b-b533-729d7afae6a5,IB5,,1,5,{1},,1f8e2f68-9fa0-4094-9656-369bd379e684,
5b42ac8c-471d-4b8f-99ca-62332f2cfab6,MTX75,,1,5,{1},,1f8e2f68-9fa0-4094-9656-369bd379e684,
0f39b8e3-21ad-4670-9d08-cc022a251563,VXT75,,1,5,{1},,1f8e2f68-9fa0-4094-9656-369bd379e684,
3b747841-8329-404b-a936-77ef20b730b8,5MX65,,1,5,{1},,1f8e2f68-9fa0-4094-9656-369bd379e684,
6519ccf8-8d1f-4a1b-94ee-ef14e7094cf0,IB6,,1,6,"{1,3}",,1f8e2f68-9fa0-4094-9656-369bd379e684,
8be11f32-e34f-4899-a8c3-a60e4aab4c0a,B6 Plus,,1,6,{1},,1f8e2f68-9fa0-4094-9656-369bd379e684,
6eb3e5de-a179-4fea-b7b4-199e13a102cc,M66,,1,6,"{1,3}",,1f8e2f68-9fa0-4094-9656-369bd379e684,
12e2dd6f-c898-47ff-ba7d-07171857fc13,MMT6,,1,6,"{1,3}",,1f8e2f68-9fa0-4094-9656-369bd379e684,
2098b047-c787-4d77-93df-71a530e10a1e,MT82,,1,6,"{2,3}",,1f8e2f68-9fa0-4094-9656-369bd379e684,
a99aa145-1a82-467a-a030-0978b4af7f69,6MX65,,1,6,{1},,1f8e2f68-9fa0-4094-9656-369bd379e684,
a8bc269d-d69d-44c8-944a-8eab5d281471,MT88,,1,7,"{2,3}",,1f8e2f68-9fa0-4094-9656-369bd379e684,
180b78b0-420c-4439-8dde-66ee64b9dfc2,7DCT330,,3,7,"{1,3}",,4a358b56-ee14-4a12-a2b7-dddd7d9ecf63,
64258aeb-b3a8-45c6-93d6-7c05baf00fb3,7DCT300,,3,7,"{1,3}",,4a358b56-ee14-4a12-a2b7-dddd7d9ecf63,
175bc8f1-9928-4196-84d1-eab9368a59a9,7DCT380,,3,7,"{1,3}",,4a358b56-ee14-4a12-a2b7-dddd7d9ecf63,
fb1bf7d1-a1f5-4930-a4fe-605b172a9fd6,F20,,1,5,"{1,3}",,1806fc32-4f03-479b-9e03-51286b73bd79,
01137c17-90a1-4bcb-9bfd-ff1833cefa21,F23,,1,5,"{1,3}",,1806fc32-4f03-479b-9e03-51286b73bd79,
a3aeb251-bd58-46a0-a16f-77c2274bd8c6,F25,,1,5,{1},,1806fc32-4f03-479b-9e03-51286b73bd79,
8797fe4c-704b-4fd2-8a2e-f68fdbb6e16e,F28,,1,6,{3},,1806fc32-4f03-479b-9e03-51286b73bd79,
2bbd2011-08c6-4667-b522-50000a7a77ba,6DCT250,,3,6,{1},,1806fc32-4f03-479b-9e03-51286b73bd79,
7573ae5d-ef76-4919-a171-426609b709c3,6DCT260,,3,6,{1},,1806fc32-4f03-479b-9e03-51286b73bd79,
ee4025dc-ffe1-4af7-9858-434c2771851c,6DCT450,,3,6,"{1,3}",,1806fc32-4f03-479b-9e03-51286b73bd79,
25424d0d-542a-4d00-93d5-79f140f211d4,6DCT451,,3,6,"{1,3}",,1806fc32-4f03-479b-9e03-51286b73bd79,
fb2fdabc-0840-45a2-9628-b211fa074769,6DCT470,,3,6,"{1,3}",,1806fc32-4f03-479b-9e03-51286b73bd79,
ef47ac1b-3511-4e97-9d35-f8b761d0cf01,7DCT300,,3,7,{1},,1806fc32-4f03-479b-9e03-51286b73bd79,
497eb6d2-9494-41e9-a731-3ac6f81ef088,7DCT400,,3,7,"{1,3}",,1806fc32-4f03-479b-9e03-51286b73bd79,
ca339def-13f6-45f0-8401-ddd33d9eb33b,CM52,,1,6,{1},,4378bd7f-cb59-4336-a316-f3086b6c965a,
fa2162d7-1a01-4e41-84c2-b3ca97040586,CS14,,1,6,{3},,4378bd7f-cb59-4336-a316-f3086b6c965a,
a48fc5e9-1fc3-4b85-a10e-5b8f72b8865c,6MF22B,,1,6,{1},,4378bd7f-cb59-4336-a316-f3086b6c965a,
038e048d-29ee-4660-9ba5-100534e181cd,SC5M4D-C,,1,5,{3},,4378bd7f-cb59-4336-a316-f3086b6c965a,
53a693e4-219c-4bcc-96ac-9c4d032999e9,ZM001DF,,1,5,{3},,4378bd7f-cb59-4336-a316-f3086b6c965a,
5741dee9-7e16-45d2-8cb8-33a44ad2ab92,ZM016BF,,1,6,{3},,4378bd7f-cb59-4336-a316-f3086b6c965a,
f06c26c4-3ff4-49a3-b5c9-e19880ce5116,F4A42,,2,4,{1},,4378bd7f-cb59-4336-a316-f3086b6c965a,
909ae3cc-a9a3-40fd-a63b-2f5bf4f640ed,A6MF1,,2,6,"{1,3}",,4378bd7f-cb59-4336-a316-f3086b6c965a,
e5c44164-6c4d-412c-b064-e8eb51bc1cdf,M74,,2,4,"{2,3}",,4378bd7f-cb59-4336-a316-f3086b6c965a,
a70b250c-4f9d-4cbe-808f-483192074c09,A5SR1,,2,5,"{2,3}",,4378bd7f-cb59-4336-a316-f3086b6c965a,
2607a4ba-aaeb-417a-b37e-7e4658a368f6,9AT,,2,9,"{2,3}",,4378bd7f-cb59-4336-a316-f3086b6c965a,
76ef067a-bd87-4eb4-b77d-7a38cd9c5e35,GW7DCT1,,3,7,"{1,3}",,4378bd7f-cb59-4336-a316-f3086b6c965a,
a3cc81b6-3078-43a2-9c82-e0925c89a719,HYT7DCT1,,3,7,"{1,3}",,4378bd7f-cb59-4336-a316-f3086b6c965a,
40f30c6a-f40b-4164-bbed-86c11c55a24b,B7VA,,2,0,{1},,e0a15176-ea8f-4ce3-97a2-afd0430ef93f,
446a8c7f-c3d0-45c7-981d-9a59a68941a0,MCJA,,2,0,{1},,e0a15176-ea8f-4ce3-97a2-afd0430ef93f,
c01a32e6-b786-460c-92df-93f4ae1b4362,MGPA,,2,0,{1},,e0a15176-ea8f-4ce3-97a2-afd0430ef93f,
33933959-2de5-47f2-b275-58ece264fb46,SLXA,,2,0,{1},,e0a15176-ea8f-4ce3-97a2-afd0430ef93f,
8acc25b8-8d45-483c-ad51-f1c9c4c9595f,S4TA,,2,0,{3},,e0a15176-ea8f-4ce3-97a2-afd0430ef93f,
e161cc53-bd57-42a6-8f1f-ee4f77b01288,S4XA,,2,0,{1},,e0a15176-ea8f-4ce3-97a2-afd0430ef93f,
77773662-ac3d-418a-90dd-65c604476c24,B7WA,,2,0,{1},,e0a15176-ea8f-4ce3-97a2-afd0430ef93f,
6beb1472-60ab-4e2b-8c0e-db2869357795,MCTA,,2,0,{1},,e0a15176-ea8f-4ce3-97a2-afd0430ef93f,
2199762e-a46a-4567-9b42-4eadff9f80a4,MGHA,,2,0,{3},,e0a15176-ea8f-4ce3-97a2-afd0430ef93f,
09214afa-b3e9-4de4-ac0e-5f112fbad20a,MZHA,,2,0,{3},,e0a15176-ea8f-4ce3-97a2-afd0430ef93f,
e6d0b69e-df84-498b-9db2-e5a7ab455fd1,PN3A,,2,0,{3},,e0a15176-ea8f-4ce3-97a2-afd0430ef93f,
843a1a96-1043-4b34-9cbb-20083b3a689b,SPCA,,2,0,{1},,e0a15176-ea8f-4ce3-97a2-afd0430ef93f,
d95b4210-8e5e-40d0-a262-e8ed052478b1,SP5A,,2,0,{1},,e0a15176-ea8f-4ce3-97a2-afd0430ef93f,
4602e699-ecdb-43e2-8451-4e838350d202,MDSA,,2,0,{1},,e0a15176-ea8f-4ce3-97a2-afd0430ef93f,
6839415f-c4ef-4b15-a7e2-cff69cb42238,M4JA,,2,0,{1},,e0a15176-ea8f-4ce3-97a2-afd0430ef93f,
53ac5eac-1c7e-4a8c-8802-0663318bfcc4,PJD4,,3,0,{1},,e0a15176-ea8f-4ce3-97a2-afd0430ef93f,
891c03df-c570-4ca7-b3e4-f5e979f2d031,SF7M,,3,0,{1},,e0a15176-ea8f-4ce3-97a2-afd0430ef93f,
0e9d7def-b029-4416-b75b-41c756eead8c,BA7A,,4,0,{1},,e0a15176-ea8f-4ce3-97a2-afd0430ef93f,
c68102a4-7072-4f01-96d0-12697c074ed1,BRGA,,4,0,{1},,e0a15176-ea8f-4ce3-97a2-afd0430ef93f,
ca04667f-56d7-4583-9db5-e782ac76aeeb,MCKA,,4,0,{1},,e0a15176-ea8f-4ce3-97a2-afd0430ef93f,
0f0a5acc-0fe6-404b-93be-77b1454a217b,MENA,,4,0,{1},,e0a15176-ea8f-4ce3-97a2-afd0430ef93f,
ece53d95-6bd3-42b8-a165-a651aee87740,SE5A,,4,0,{1},,e0a15176-ea8f-4ce3-97a2-afd0430ef93f,
27d146f5-0211-4b4d-b133-545453190c67,SLYA,,4,0,{1},,e0a15176-ea8f-4ce3-97a2-afd0430ef93f,
46106725-7be8-47f2-9bb7-d5a0d7b6fb17,SPOA,,4,0,{1},,e0a15176-ea8f-4ce3-97a2-afd0430ef93f,
